Municipio,Total,Cafe,Cana,Milho,Soja,Soja_norm,Milho_norm,Cana_norm,Cafe_norm,DPF,Classificacao
Cáceres (MT),17641,0.0,1240.0,3400.0,12434.0,0.020723333333333333,0.0068,0.010333333333333333,0.0,0.013092166666666667,D - Baixo
Rio Branco do Ivaí (PR),24812,10.0,0.0,7220.0,12600.0,0.021,0.01444,0.0,0.00023348120476301658,0.013083348120476302,D - Baixo
Cássia dos Coqueiros (SP),7561,2800.0,3700.0,150.0,400.0,0.0006666666666666666,0.0003,0.030833333333333334,0.06537473733364464,0.013079140400031133,D - Baixo
Caparaó (MG),5750,5580.0,0.0,100.0,0.0,0.0,0.0002,0.0,0.13028251225776324,0.013078251225776326,D - Baixo
Corrente (PI),19041,0.0,20.0,2134.0,15949.0,0.026581666666666667,0.004268,0.00016666666666666666,0.0,0.013062083333333334,D - Baixo
Itapuranga (GO),9290,0.0,7600.0,400.0,250.0,0.0004166666666666667,0.0008,0.06333333333333334,0.0,0.013054166666666669,D - Baixo
Ernestina (RS),22015,0.0,0.0,200.0,17250.0,0.02875,0.0004,0.0,0.0,0.0130375,D - Baixo
Cedral (SP),9772,4.0,7200.0,80.0,1307.0,0.0021783333333333333,0.00016,0.06,9.339248190520663e-05,0.013029589248190521,D - Baixo
Taiúva (SP),9462,0.0,7700.0,210.0,120.0,0.0002,0.00042,0.06416666666666666,0.0,0.013028333333333334,D - Baixo
Santa Maria do Tocantins (TO),20907,0.0,0.0,5347.0,13800.0,0.023,0.010694,0.0,0.0,0.0130235,D - Baixo
Pedrinópolis (MG),17347,430.0,1000.0,4200.0,11000.0,0.018333333333333333,0.0084,0.008333333333333333,0.010039691804809714,0.013020635847147638,D - Baixo
Sengés (PR),24005,0.0,18.0,2350.0,15750.0,0.02625,0.0047,0.00015,0.0,0.013017500000000001,D - Baixo
Arês (RN),8171,0.0,7800.0,0.0,0.0,0.0,0.0,0.065,0.0,0.013000000000000001,D - Baixo
São Domingos do Norte (ES),6451,5560.0,5.0,5.0,0.0,0.0,1e-05,4.1666666666666665e-05,0.1298155498482372,0.012992388318157055,D - Baixo
Campinorte (GO),16012,0.0,2100.0,2400.0,11000.0,0.018333333333333333,0.0048,0.0175,0.0,0.01295,D - Baixo
Santa Cruz da Esperança (SP),7998,150.0,7387.0,250.0,200.0,0.0003333333333333333,0.0005,0.06155833333333333,0.0035022180714452487,0.01293688847381119,D - Baixo
Dois Irmãos do Tocantins (TO),19944,0.0,0.0,3200.0,15115.0,0.025191666666666668,0.0064,0.0,0.0,0.012936250000000002,D - Baixo
Santa Cruz Cabrália (BA),9340,1530.0,5600.0,0.0,0.0,0.0,0.0,0.04666666666666667,0.035722624328741535,0.012905595766207489,D - Baixo
Boa Vista das Missões (RS),29533,0.0,3.0,3600.0,14800.0,0.024666666666666667,0.0072,2.5e-05,0.0,0.012905,D - Baixo
Ibirapuitã (RS),23510,0.0,5.0,250.0,17000.0,0.028333333333333332,0.0005,4.1666666666666665e-05,0.0,0.012883333333333333,D - Baixo
Vazante (MG),25224,0.0,3.0,7000.0,12500.0,0.020833333333333332,0.014,2.5e-05,0.0,0.012879999999999999,D - Baixo
Campinas do Sul (RS),22660,0.0,4.0,2000.0,15800.0,0.026333333333333334,0.004,3.3333333333333335e-05,0.0,0.012856666666666667,D - Baixo
Tenente Portela (RS),27218,0.0,50.0,3000.0,15000.0,0.025,0.006,0.0004166666666666667,0.0,0.012833333333333334,D - Baixo
Aracruz (ES),7240,5350.0,170.0,112.0,0.0,0.0,0.000224,0.0014166666666666668,0.12491244454821387,0.012830577788154721,D - Baixo
Campo do Meio (MG),9436,4418.0,8.0,2000.0,2000.0,0.0033333333333333335,0.004,6.666666666666667e-05,0.10315199626430073,0.012828532959763408,D - Baixo
Piacatu (SP),8426,16.0,7400.0,150.0,510.0,0.00085,0.0003,0.06166666666666667,0.00037356992762082653,0.012828190326095418,D - Baixo
Itaipulândia (PR),21514,0.0,5.0,9360.0,10850.0,0.018083333333333333,0.01872,4.1666666666666665e-05,0.0,0.012825833333333335,D - Baixo
Rio Grande (RS),34382,0.0,0.0,600.0,16672.0,0.027786666666666668,0.0012,0.0,0.0,0.012804000000000001,D - Baixo
Vargem Alta (ES),6617,5450.0,0.0,80.0,0.0,0.0,0.00016,0.0,0.12724725659584404,0.012764725659584406,D - Baixo
Getúlio Vargas (RS),24618,0.0,0.0,3000.0,15000.0,0.025,0.006,0.0,0.0,0.012750000000000001,D - Baixo
Guarani das Missões (RS),26415,0.0,70.0,2750.0,15010.0,0.025016666666666666,0.0055,0.0005833333333333334,0.0,0.012749166666666666,D - Baixo
Barreiras do Piauí (PI),18983,0.0,0.0,1650.0,15838.0,0.026396666666666666,0.0033,0.0,0.0,0.0127035,D - Baixo
Campo Belo do Sul (SC),20338,0.0,0.0,3200.0,14800.0,0.024666666666666667,0.0064,0.0,0.0,0.012700000000000001,D - Baixo
São Miguel Arcanjo (SP),30037,0.0,0.0,8900.0,11000.0,0.018333333333333333,0.0178,0.0,0.0,0.0127,D - Baixo
Almirante Tamandaré do Sul (RS),23844,0.0,2.0,1240.0,16100.0,0.026833333333333334,0.00248,1.6666666666666667e-05,0.0,0.012698333333333334,D - Baixo
Boa Esperança (ES),8165,5300.0,131.0,200.0,0.0,0.0,0.0004,0.0010916666666666666,0.12374503852439879,0.012692837185773213,D - Baixo
Nova Castilho (SP),8539,0.0,7300.0,150.0,600.0,0.001,0.0003,0.060833333333333336,0.0,0.012691666666666667,D - Baixo
Sabáudia (PR),21447,5.0,0.0,8850.0,11000.0,0.018333333333333333,0.0177,0.0,0.00011674060238150829,0.012686674060238151,D - Baixo
Nova Ramada (RS),27953,0.0,3.0,800.0,16330.0,0.027216666666666667,0.0016,2.5e-05,0.0,0.012652499999999999,D - Baixo
Poconé (MT),17200,0.0,130.0,750.0,16070.0,0.026783333333333333,0.0015,0.0010833333333333333,0.0,0.012644166666666668,D - Baixo
Américo de Campos (SP),9007,25.0,7200.0,250.0,600.0,0.001,0.0005,0.06,0.0005837030119075414,0.012633370301190754,D - Baixo
Mariópolis (PR),29730,0.0,20.0,3000.0,14800.0,0.024666666666666667,0.006,0.00016666666666666666,0.0,0.012633333333333333,D - Baixo
Dois Irmãos das Missões (RS),24035,0.0,3.0,2000.0,15500.0,0.025833333333333333,0.004,2.5e-05,0.0,0.01263,D - Baixo
Brejo (MA),18213,0.0,33.0,700.0,16300.0,0.027166666666666665,0.0014,0.000275,0.0,0.012629999999999999,D - Baixo
Alto Jequitibá (MG),5774,5350.0,10.0,200.0,0.0,0.0,0.0004,8.333333333333333e-05,0.12491244454821387,0.012607911121488053,D - Baixo
Goianorte (TO),18600,0.0,0.0,4189.0,14000.0,0.023333333333333334,0.008378,0.0,0.0,0.012594500000000002,D - Baixo
Pimenta (MG),14612,2142.0,50.0,6000.0,6000.0,0.01,0.012,0.0004166666666666667,0.050011674060238154,0.01258450073935715,D - Baixo
Nonoai (RS),25454,0.0,30.0,1800.0,15500.0,0.025833333333333333,0.0036,0.00025,0.0,0.012575,D - Baixo
Arapuã (PR),22727,10.0,315.0,7150.0,11200.0,0.018666666666666668,0.0143,0.002625,0.00023348120476301658,0.012523348120476303,D - Baixo
Talismã (TO),18692,0.0,0.0,1290.0,15837.0,0.026395,0.00258,0.0,0.0,0.01252275,D - Baixo
Santa Mercedes (SP),7715,0.0,7500.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0125,D - Baixo
Barros Cassal (RS),21974,0.0,0.0,2500.0,15000.0,0.025,0.005,0.0,0.0,0.0125,D - Baixo
Lages (SC),22607,0.0,0.0,4000.0,14000.0,0.023333333333333334,0.008,0.0,0.0,0.0125,D - Baixo
Severínia (SP),9231,0.0,7300.0,100.0,350.0,0.0005833333333333334,0.0002,0.060833333333333336,0.0,0.012479166666666668,D - Baixo
União (PI),11588,0.0,6830.0,2190.0,0.0,0.0,0.00438,0.056916666666666664,0.0,0.012478333333333334,D - Baixo
Manhumirim (MG),5652,5300.0,0.0,200.0,0.0,0.0,0.0004,0.0,0.12374503852439879,0.012474503852439879,D - Baixo
Serrana (SP),7932,90.0,7192.0,250.0,200.0,0.0003333333333333333,0.0005,0.05993333333333333,0.002101330842867149,0.01247179975095338,D - Baixo
Victor Graeff (RS),24931,0.0,6.0,1200.0,15800.0,0.026333333333333334,0.0024,5e-05,0.0,0.01246,D - Baixo
Planalto (PR),26662,0.0,37.0,3450.0,14200.0,0.023666666666666666,0.0069,0.0003083333333333333,0.0,0.012436666666666667,D - Baixo
Taiaçu (SP),9222,0.0,7300.0,190.0,230.0,0.00038333333333333334,0.00038,0.060833333333333336,0.0,0.012434166666666668,D - Baixo
Varjão de Minas (MG),13871,2337.0,880.0,5000.0,4000.0,0.006666666666666667,0.01,0.007333333333333333,0.054564557553116975,0.012423122421978364,D - Baixo
Elias Fausto (SP),8638,0.0,7000.0,680.0,550.0,0.0009166666666666666,0.00136,0.058333333333333334,0.0,0.012419166666666667,D - Baixo
Buritis (RO),9118,4450.0,2.0,2175.0,1237.0,0.0020616666666666665,0.00435,1.6666666666666667e-05,0.10389913611954238,0.012408496945287572,D - Baixo
Alegre (ES),6190,5225.0,30.0,300.0,0.0,0.0,0.0006,0.00025,0.12199392948867616,0.012399392948867617,D - Baixo
Santa Isabel (GO),9405,0.0,6800.0,600.0,1000.0,0.0016666666666666668,0.0012,0.056666666666666664,0.0,0.012383333333333335,D - Baixo
Nova Londrina (PR),8475,0.0,7078.0,20.0,650.0,0.0010833333333333333,4e-05,0.05898333333333333,0.0,0.012294166666666667,D - Baixo
Corumbaíba (GO),17555,0.0,10.0,535.0,16000.0,0.02666666666666667,0.00107,8.333333333333333e-05,0.0,0.012284166666666667,D - Baixo
Itaporanga (SP),22247,96.0,0.0,1300.0,15200.0,0.025333333333333333,0.0026,0.0,0.002241419565724959,0.012274141956572495,D - Baixo
Durandé (MG),5515,5225.0,0.0,120.0,0.0,0.0,0.00024,0.0,0.12199392948867616,0.012259392948867616,D - Baixo
Itapemirim (ES),7768,607.0,6500.0,10.0,0.0,0.0,2e-05,0.05416666666666667,0.014172309129115107,0.012255564246244844,D - Baixo
Pratinha (MG),9343,4200.0,11.0,2500.0,1500.0,0.0025,0.005,9.166666666666667e-05,0.09806210600046696,0.01219954393338003,D - Baixo
Óleo (SP),11538,80.0,4600.0,970.0,5143.0,0.008571666666666667,0.00194,0.03833333333333333,0.0018678496381041327,0.01219570163047708,D - Baixo
Itatinga (SP),14243,20.0,6100.0,1920.0,1350.0,0.00225,0.00384,0.050833333333333335,0.00046696240952603317,0.012185862907619272,D - Baixo
Iretama (PR),26614,15.0,0.0,2550.0,14500.0,0.024166666666666666,0.0051,0.0,0.0003502218071445249,0.012185022180714452,D - Baixo
Irineópolis (SC),25020,0.0,0.0,2900.0,14300.0,0.023833333333333335,0.0058,0.0,0.0,0.012175,D - Baixo
Guaporema (PR),8858,0.0,6726.0,726.0,800.0,0.0013333333333333333,0.001452,0.05605,0.0,0.012173000000000002,D - Baixo
Clementina (SP),7891,18.0,7139.0,5.0,290.0,0.00048333333333333334,1e-05,0.059491666666666665,0.0004202661685734298,0.012160359950190677,D - Baixo
Zacarias (SP),9491,0.0,6800.0,750.0,600.0,0.001,0.0015,0.056666666666666664,0.0,0.012158333333333333,D - Baixo
Rio Formoso (PE),7937,0.0,7279.0,0.0,0.0,0.0,0.0,0.060658333333333335,0.0,0.012131666666666667,D - Baixo
Cocalzinho de Goiás (GO),19592,0.0,0.0,5500.0,12500.0,0.020833333333333332,0.011,0.0,0.0,0.012125,D - Baixo
Guaiçara (SP),8645,1.0,7042.0,150.0,400.0,0.0006666666666666666,0.0003,0.05868333333333333,2.334812047630166e-05,0.012114001478714297,D - Baixo
Junqueiro (AL),11387,0.0,7035.0,250.0,350.0,0.0005833333333333334,0.0005,0.058625,0.0,0.0121125,D - Baixo
Itaju (SP),9683,10.0,6700.0,30.0,1200.0,0.002,6e-05,0.05583333333333333,0.00023348120476301658,0.01210501478714297,D - Baixo
Mogi Mirim (SP),22413,0.0,5042.0,1700.0,3800.0,0.006333333333333333,0.0034,0.04201666666666667,0.0,0.012103333333333334,D - Baixo
Pacaembu (SP),8841,350.0,6500.0,470.0,280.0,0.00046666666666666666,0.00094,0.05416666666666667,0.00817184216670558,0.012095517550003891,D - Baixo
Lajedão (BA),7361,61.0,7150.0,4.0,0.0,0.0,8e-06,0.059583333333333335,0.001424235349054401,0.012061090201572108,D - Baixo
Monte Mor (SP),7816,16.0,7000.0,200.0,300.0,0.0005,0.0004,0.058333333333333334,0.00037356992762082653,0.012029023659428751,D - Baixo
Barra de São Francisco (ES),6372,5105.0,10.0,170.0,0.0,0.0,0.00034,8.333333333333333e-05,0.11919215503151996,0.012020882169818663,D - Baixo
Santa Albertina (SP),7907,0.0,7200.0,40.0,0.0,0.0,8e-05,0.06,0.0,0.01202,D - Baixo
Pongaí (SP),8750,15.0,6900.0,200.0,500.0,0.0008333333333333334,0.0004,0.0575,0.0003502218071445249,0.012010022180714454,D - Baixo
Macaubal (SP),9549,0.0,7000.0,230.0,300.0,0.0005,0.00046,0.058333333333333334,0.0,0.012006666666666667,D - Baixo
Foz do Iguaçu (PR),20154,0.0,60.0,9630.0,9450.0,0.01575,0.01926,0.0005,0.0,0.0120025,D - Baixo
Darcinópolis (TO),18575,0.0,0.0,6000.0,12000.0,0.02,0.012,0.0,0.0,0.012,D - Baixo
Iporá (GO),17600,0.0,0.0,4500.0,13000.0,0.021666666666666667,0.009,0.0,0.0,0.012,D - Baixo
Santa Ernestina (SP),7780,0.0,7105.0,40.0,150.0,0.00025,8e-05,0.059208333333333335,0.0,0.011974166666666668,D - Baixo
Santo Antônio da Alegria (SP),11054,2750.0,2300.0,1175.0,1500.0,0.0025,0.00235,0.019166666666666665,0.06420733130982956,0.011966566464316288,D - Baixo
Areiópolis (SP),7177,72.0,7055.0,50.0,0.0,0.0,0.0001,0.058791666666666666,0.0016810646742937193,0.011951439800762707,D - Baixo
Jaci (SP),8983,20.0,6518.0,100.0,1300.0,0.0021666666666666666,0.0002,0.054316666666666666,0.00046696240952603317,0.011935029574285938,D - Baixo
Crissiumal (RS),24831,0.0,100.0,3280.0,13500.0,0.0225,0.00656,0.0008333333333333334,0.0,0.011931666666666669,D - Baixo
Nova Belém (MG),5285,5100.0,1.0,40.0,0.0,0.0,8e-05,8.333333333333334e-06,0.11907541442913845,0.011929208109580512,D - Baixo
São Francisco do Guaporé (RO),17557,783.0,0.0,5960.0,9461.0,0.015768333333333332,0.01192,0.0,0.0182815783329442,0.01190390783329442,D - Baixo
Pedro Canário (ES),7962,1220.0,5407.0,30.0,0.0,0.0,6e-05,0.04505833333333333,0.028484706981088022,0.011875137364775468,D - Baixo
Varre-Sai (RJ),5528,5000.0,0.0,390.0,0.0,0.0,0.00078,0.0,0.11674060238150828,0.01186906023815083,D - Baixo
Novo Machado (RS),21092,0.0,26.0,6110.0,11680.0,0.019466666666666667,0.01222,0.00021666666666666666,0.0,0.011858333333333334,D - Baixo
Cidade Gaúcha (PR),11531,27.0,6121.0,600.0,1723.0,0.0028716666666666665,0.0012,0.051008333333333336,0.0006303992528601447,0.011856956591952683,D - Baixo
Tuparendi (RS),20817,0.0,10.0,3344.0,13544.0,0.022573333333333334,0.006688,8.333333333333333e-05,0.0,0.011846666666666667,D - Baixo
Palmares Paulista (SP),8845,0.0,6552.0,17.0,1200.0,0.002,3.4e-05,0.0546,0.0,0.0118285,D - Baixo
Regeneração (PI),18608,0.0,0.0,1225.0,14943.0,0.024905,0.00245,0.0,0.0,0.01181975,D - Baixo
Tapejara (RS),25040,0.0,6.0,1530.0,14720.0,0.024533333333333334,0.00306,5e-05,0.0,0.011815,D - Baixo
São João do Soter (MA),16930,0.0,4.0,1091.0,14981.0,0.024968333333333332,0.002182,3.3333333333333335e-05,0.0,0.011787916666666667,D - Baixo
Coqueiros do Sul (RS),20203,0.0,2.0,200.0,15570.0,0.02595,0.0004,1.6666666666666667e-05,0.0,0.011780833333333332,D - Baixo
Mombuca (SP),7180,0.0,7000.0,45.0,120.0,0.0002,9e-05,0.058333333333333334,0.0,0.011779166666666667,D - Baixo
Pedranópolis (SP),8558,0.0,7000.0,70.0,100.0,0.00016666666666666666,0.00014,0.058333333333333334,0.0,0.011776666666666668,D - Baixo
Pitangueiras (PR),18438,183.0,86.0,8750.0,9100.0,0.015166666666666667,0.0175,0.0007166666666666667,0.004272706047163203,0.011770603938049656,D - Baixo
Pratânia (SP),10579,225.0,6600.0,310.0,104.0,0.00017333333333333334,0.00062,0.055,0.005253327107167873,0.011758332710716789,D - Baixo
Juruaia (MG),5605,4800.0,138.0,600.0,0.0,0.0,0.0012,0.00115,0.11207097828624796,0.011737097828624796,D - Baixo
Santana da Vargem (MG),6733,4500.0,3.0,650.0,1200.0,0.002,0.0013,2.5e-05,0.10506654214335746,0.011736654214335748,D - Baixo
Porto Seguro (BA),12480,4963.0,60.0,0.0,0.0,0.0,0.0,0.0005,0.11587672192388512,0.011687672192388513,D - Baixo
Presidente Bernardes (SP),11592,0.0,5000.0,2500.0,2800.0,0.004666666666666667,0.005,0.041666666666666664,0.0,0.011683333333333334,D - Baixo
Alta Floresta D'Oeste (RO),9190,4055.0,5.0,1850.0,1697.0,0.0028283333333333333,0.0037,4.1666666666666665e-05,0.09467662853140323,0.011673746186473658,D - Baixo
Nova Rosalândia (TO),20683,0.0,5.0,9050.0,9520.0,0.015866666666666668,0.0181,4.1666666666666665e-05,0.0,0.011673333333333336,D - Baixo
Doutor Camargo (PR),18965,9.0,0.0,9053.0,9500.0,0.015833333333333335,0.018106,0.0,0.0002101330842867149,0.011672513308428674,D - Baixo
Água Santa (RS),20885,0.0,4.0,2000.0,14200.0,0.023666666666666666,0.004,3.3333333333333335e-05,0.0,0.011656666666666668,D - Baixo
Rubiataba (GO),7240,0.0,6900.0,270.0,0.0,0.0,0.00054,0.0575,0.0,0.011635000000000001,D - Baixo
Areado (MG),7522,2850.0,2084.0,1200.0,1200.0,0.002,0.0024,0.017366666666666666,0.06654214335745973,0.011627547669079306,D - Baixo
Inhumas (GO),10808,120.0,5200.0,1520.0,2500.0,0.004166666666666667,0.00304,0.043333333333333335,0.002801774457156199,0.011581844112382288,D - Baixo
Três Barras do Paraná (PR),23572,0.0,10.0,3100.0,13350.0,0.02225,0.0062,8.333333333333333e-05,0.0,0.011579166666666666,D - Baixo
Rolador (RS),23489,0.0,5.0,2200.0,13960.0,0.023266666666666668,0.0044,4.1666666666666665e-05,0.0,0.011578333333333335,D - Baixo
Cristalândia (TO),21827,0.0,0.0,5930.0,11467.0,0.019111666666666666,0.01186,0.0,0.0,0.011565250000000001,D - Baixo
Aruanã (GO),15201,0.0,186.0,0.0,15000.0,0.025,0.0,0.00155,0.0,0.01156,D - Baixo
Santa Quitéria (CE),31523,0.0,30.0,23000.0,0.0,0.0,0.046,0.00025,0.0,0.01155,D - Baixo
Guaraci (PR),11280,0.0,4342.0,2600.0,4000.0,0.006666666666666667,0.0052,0.03618333333333333,0.0,0.011536666666666667,D - Baixo
São João de Iracema (SP),7361,0.0,6800.0,100.0,200.0,0.0003333333333333333,0.0002,0.056666666666666664,0.0,0.011533333333333335,D - Baixo
Boracéia (SP),7527,40.0,6400.0,157.0,921.0,0.001535,0.000314,0.05333333333333334,0.0009339248190520663,0.011529309148571873,D - Baixo
Pérola d'Oeste (PR),23632,0.0,10.0,2100.0,13950.0,0.02325,0.0042,8.333333333333333e-05,0.0,0.011529166666666667,D - Baixo
Simão Dias (SE),23138,0.0,0.0,23000.0,0.0,0.0,0.046,0.0,0.0,0.0115,D - Baixo
Ciríaco (RS),21557,0.0,0.0,3500.0,13000.0,0.021666666666666667,0.007,0.0,0.0,0.0115,D - Baixo
Arcos (MG),12738,0.0,4000.0,5100.0,3000.0,0.005,0.0102,0.03333333333333333,0.0,0.011466666666666667,D - Baixo
Nossa Senhora das Graças (PR),8981,1.0,5735.0,1456.0,1570.0,0.002616666666666667,0.002912,0.04779166666666667,2.334812047630166e-05,0.011466168145380966,D - Baixo
Matrinchã (GO),18450,0.0,0.0,1900.0,14000.0,0.023333333333333334,0.0038,0.0,0.0,0.01145,D - Baixo
Mato Rico (PR),21818,0.0,0.0,2000.0,13900.0,0.023166666666666665,0.004,0.0,0.0,0.011425000000000001,D - Baixo
Fernando Falcão (MA),16797,0.0,0.0,3682.0,12776.0,0.021293333333333334,0.007364,0.0,0.0,0.011423,D - Baixo
Mucuri (BA),9476,601.0,6000.0,20.0,0.0,0.0,4e-05,0.05,0.014032220406257297,0.01141322204062573,D - Baixo
Jaguari (RS),19955,0.0,200.0,1450.0,13800.0,0.023,0.0029,0.0016666666666666668,0.0,0.011408333333333333,D - Baixo
Itirapina (SP),7660,110.0,6406.0,380.0,300.0,0.0005,0.00076,0.05338333333333333,0.0025682932523931824,0.011348495991905986,D - Baixo
Coronel Macedo (SP),25826,350.0,0.0,4500.0,11000.0,0.018333333333333333,0.009,0.0,0.00817184216670558,0.01131718421667056,D - Baixo
Lambari (MG),5274,4800.0,2.0,200.0,0.0,0.0,0.0004,1.6666666666666667e-05,0.11207097828624796,0.01131043116195813,D - Baixo
Goiás (GO),22965,0.0,0.0,7600.0,10000.0,0.016666666666666666,0.0152,0.0,0.0,0.0113,D - Baixo
Itacajá (TO),17609,0.0,0.0,3379.0,12800.0,0.021333333333333333,0.006758,0.0,0.0,0.0112895,D - Baixo
Rolim de Moura (RO),14185,1420.0,20.0,3850.0,8017.0,0.013361666666666668,0.0077,0.00016666666666666666,0.03315433107634835,0.011286516440968168,D - Baixo
Abatiá (PR),18671,260.0,560.0,5060.0,9600.0,0.016,0.01012,0.004666666666666667,0.006070511323838431,0.011270384465717176,D - Baixo
São Pedro da União (MG),9260,3800.0,0.0,1100.0,2400.0,0.004,0.0022,0.0,0.08872285780994629,0.011222285780994629,D - Baixo
Barra do Corda (MA),16896,0.0,17.0,2650.0,13150.0,0.021916666666666668,0.0053,0.00014166666666666668,0.0,0.011215833333333335,D - Baixo
Adolfo (SP),9958,0.0,6376.0,143.0,675.0,0.001125,0.000286,0.05313333333333333,0.0,0.011204416666666666,D - Baixo
Itabela (BA),7745,4714.0,100.0,53.0,0.0,0.0,0.000106,0.0008333333333333334,0.11006303992528602,0.011199470659195269,D - Baixo
Sucupira do Norte (MA),15598,0.0,115.0,667.0,14200.0,0.023666666666666666,0.001334,0.0009583333333333333,0.0,0.011175166666666667,D - Baixo
Bilac (SP),7929,176.0,6000.0,0.0,1013.0,0.0016883333333333334,0.0,0.05,0.004109269203829092,0.011170676920382911,D - Baixo
Arinos (MG),21617,0.0,274.0,5500.0,10600.0,0.017666666666666667,0.011,0.0022833333333333334,0.0,0.011156666666666667,D - Baixo
Passo de Camaragibe (AL),7825,0.0,6688.0,0.0,0.0,0.0,0.0,0.055733333333333336,0.0,0.011146666666666668,D - Baixo
Santo Antônio do Planalto (RS),18818,0.0,1.0,1260.0,14000.0,0.023333333333333334,0.00252,8.333333333333334e-06,0.0,0.011131666666666668,D - Baixo
Quitandinha (PR),20272,0.0,0.0,2880.0,12870.0,0.02145,0.00576,0.0,0.0,0.0110925,D - Baixo
Alfredo Chaves (ES),9107,4632.0,40.0,400.0,0.0,0.0,0.0008,0.0003333333333333333,0.10814849404622928,0.011081516071289595,D - Baixo
Guaraí (TO),17396,0.0,0.0,3843.0,12182.0,0.020303333333333333,0.007686,0.0,0.0,0.011058,D - Baixo
Mantenópolis (ES),5171,4722.0,3.0,45.0,0.0,0.0,9e-05,2.5e-05,0.11024982488909643,0.011052482488909644,D - Baixo
Redentora (RS),23273,0.0,30.0,2500.0,13000.0,0.021666666666666667,0.005,0.00025,0.0,0.011049999999999999,D - Baixo
Campina Verde (MG),13701,0.0,3700.0,1500.0,5500.0,0.009166666666666667,0.003,0.030833333333333334,0.0,0.011041666666666668,D - Baixo
Matriz de Camaragibe (AL),7238,0.0,6624.0,0.0,0.0,0.0,0.0,0.0552,0.0,0.011040000000000001,D - Baixo
Santa Leopoldina (ES),7337,4680.0,30.0,85.0,0.0,0.0,0.00017,0.00025,0.10926920382909176,0.011019420382909177,D - Baixo
Rochedo (MS),15573,0.0,15.0,2300.0,13112.0,0.021853333333333332,0.0046,0.000125,0.0,0.011009,D - Baixo
Tapes (RS),32870,0.0,0.0,140.0,14580.0,0.0243,0.00028,0.0,0.0,0.011005000000000001,D - Baixo
Vila Nova do Sul (RS),17802,0.0,1.0,1000.0,14000.0,0.023333333333333334,0.002,8.333333333333334e-06,0.0,0.011001666666666668,D - Baixo
Santa Rita do Araguaia (GO),17009,0.0,0.0,7000.0,10000.0,0.016666666666666666,0.014,0.0,0.0,0.011,D - Baixo
Macedônia (SP),8135,60.0,6300.0,150.0,350.0,0.0005833333333333334,0.0003,0.0525,0.0014008872285780996,0.01097758872285781,D - Baixo
Guaranésia (MG),5369,4200.0,464.0,200.0,350.0,0.0005833333333333334,0.0004,0.0038666666666666667,0.09806210600046696,0.010942043933380028,D - Baixo
Boca da Mata (AL),8335,0.0,6475.0,150.0,91.0,0.00015166666666666668,0.0003,0.05395833333333333,0.0,0.010934916666666666,D - Baixo
Caputira (MG),5047,4620.0,28.0,200.0,0.0,0.0,0.0004,0.00023333333333333333,0.10786831660051366,0.010933498326718033,D - Baixo
Guaxupé (MG),6270,3950.0,370.0,750.0,925.0,0.0015416666666666667,0.0015,0.0030833333333333333,0.09222507588139155,0.010907924254805822,D - Baixo
